svm_mean,svm_std,d_svm_mean,d_svm_std
16.0682552,6.515437293,4.065077356,3.645586755
16.38696535,6.136213079,4.64460699,3.610983153
16.49580802,6.286412109,4.611255013,3.508408703
16.26892104,7.014405158,4.643532671,3.373868929
16.08616763,7.379361535,4.718611765,3.30763281
16.32176517,7.455625414,4.71835157,3.221108681
16.34967164,7.751735225,4.739356623,3.192141503
15.59156484,7.924548532,4.785366521,3.49954572
15.46700194,7.687689996,4.735427877,3.676584378
15.9465918,7.635197957,4.747929398,3.594743199
15.80411769,7.288540486,4.775443786,3.548562553
15.78377509,7.190322716,4.70066072,3.569431089
15.91704261,7.468286008,4.5895106,3.583967152
15.96003176,7.35703339,4.514348672,3.449875553
16.25999409,6.779509118,4.291592688,3.15710606
16.31426251,6.826663412,4.524506312,3.189077792
