svm_mean,svm_std,d_svm_mean,d_svm_std
11.18904177,3.152364588,0.658057807,1.989284345
13.488593,5.982889661,1.929267017,2.926333968
15.06658164,6.384329432,3.532663356,3.545134729
15.45563682,5.360888949,4.709380313,3.753685643
15.83406343,5.158430288,4.705157752,3.500531951
16.03936459,5.203891089,4.523520387,3.43590591
15.72366246,5.435903982,4.518760065,3.748672183
15.61580204,5.164807812,4.279912537,3.526431684
16.20681438,5.026844421,4.074492907,3.344931146
16.47163608,5.161251471,4.236418554,3.311494093
16.48266013,5.215139088,4.514799033,3.29960089
17.01657643,5.184057394,4.275906289,3.305030257
17.05589691,5.238307118,4.496283448,3.319996213
17.11391661,5.309160387,4.604558963,3.431067593
17.60370772,5.601700144,4.561804004,3.719194881
17.65683049,5.921731515,5.019813007,4.078036996
16.6584066,5.371707463,4.568399143,3.607795218
15.35541477,4.602676403,3.978657003,2.827433277
15.30981524,4.917540031,4.119236289,3.27256826
15.46820114,4.753343768,4.036626848,3.332672333
15.17123724,4.249539366,3.912785134,3.119346776
16.24338371,5.26848559,4.22674457,3.378942191
16.12106035,5.170673016,3.971436595,3.215781853
14.93471189,4.445026895,3.940359068,3.32045901
14.85977,4.505773073,4.411513211,3.587300915
14.4787599,4.334662102,4.285804703,3.702121199
14.39888862,4.198470147,3.989845328,3.491920534
14.30545124,4.004368658,4.067268502,3.316203574
14.15739517,3.983874472,4.37188144,3.396841232
14.544588,3.960214087,4.412859942,3.241017441
14.73981954,4.014057355,4.157733995,3.281596934
14.48889809,3.963151339,4.177323396,3.391978334
14.43573096,3.810937334,4.23408436,3.400605356
14.60010969,3.82560241,4.200882762,3.533145559
14.37969334,4.981415807,4.147649978,3.484391636
