svm_mean,svm_std,d_svm_mean,d_svm_std
9.924972534179688,1.3531789779663086,0.5778469443321228,0.5250294208526611
10.086029052734375,2.041538715362549,0.6701602935791016,0.5608186721801758
10.969583511352539,2.703493118286133,0.7294469475746155,0.583907961845398
11.713764190673828,2.820371150970459,0.8437477350234985,1.0168633460998535
11.436274528503418,2.9763805866241455,0.9805639982223511,1.1124186515808105
11.394453048706055,2.7818474769592285,0.9851349592208862,0.7912773489952087
12.0025634765625,3.274838924407959,0.9643579125404358,0.7771297693252563
12.698594093322754,3.341991662979126,0.8735846877098083,0.699099600315094
12.750688552856445,2.910860300064087,0.8237304091453552,0.6281517744064331
12.518033027648926,2.821455478668213,0.7792453169822693,0.6164841651916504
12.588752746582031,2.7574286460876465,0.820729672908783,0.6672114133834839
12.514684677124023,2.889895439147949,0.8899456262588501,0.7225140333175659
12.620903968811035,2.8124077320098877,0.883112907409668,0.7424748539924622
12.559432029724121,2.638174533843994,0.8381457924842834,0.7248481512069702
12.008864402770996,3.7825634479522705,1.061227798461914,1.4306782484054565
12.495125770568848,4.074227809906006,1.1368767023086548,1.4510573148727417
13.212883949279785,3.1485960483551025,0.9895803332328796,0.7617784738540649
13.050171852111816,3.0054142475128174,0.9428027868270874,0.66875159740448
13.0194673538208,2.7785191535949707,0.8589553236961365,0.6313047409057617
12.96815299987793,2.7498061656951904,0.8754534721374512,0.6457558274269104
13.42946720123291,3.1178359985351562,0.9410772919654846,0.6823485493659973
13.975813865661621,3.445986032485962,1.0736788511276245,0.8112537860870361
13.448406219482422,3.2009775638580322,0.9958943128585815,0.7756054997444153
12.779108047485352,2.8572635650634766,0.9334003329277039,0.7141929864883423
13.174090385437012,3.004629611968994,1.0672545433044434,0.9430185556411743
14.01757526397705,3.082745313644409,1.1654590368270874,1.1151585578918457
13.875184059143066,3.4346492290496826,1.2148677110671997,1.1307028532028198
13.22689437866211,3.3708808422088623,1.0777682065963745,0.9514628648757935
12.838676452636719,3.2414450645446777,0.9588422775268555,0.7043647170066833
12.643123626708984,3.076458215713501,0.9853715896606445,0.7302741408348083
12.749444961547852,2.9930174350738525,1.1145011186599731,1.0226043462753296
12.950840950012207,3.4454782009124756,1.1869049072265625,1.1249271631240845
12.9528169631958,3.1756432056427,0.9795858860015869,0.8504167795181274
13.08239459991455,2.718698024749756,0.9705290794372559,0.760818362236023
13.319137573242188,3.051100969314575,1.036821961402893,0.8097512125968933
13.515578269958496,3.132967948913574,0.9675365686416626,0.7414804697036743
13.274678230285645,2.960658311843872,0.9323787689208984,0.7131901979446411
13.11811351776123,2.8068625926971436,0.8440396189689636,0.6362643241882324
13.253740310668945,2.622096061706543,0.7808420658111572,0.5784400701522827
13.240959167480469,2.767528772354126,0.7957903742790222,0.58826744556427
13.182934761047363,2.977470636367798,0.8238658308982849,0.6497835516929626
12.654120445251465,3.814173698425293,0.8855301141738892,1.0915900468826294
12.171733856201172,3.658346176147461,0.8525360822677612,1.0653256177902222
12.570867538452148,2.9420166015625,0.8029159903526306,0.5709988474845886
12.923614501953125,3.046717643737793,0.8335480690002441,0.6092813611030579
12.556504249572754,2.737271308898926,0.7349477410316467,0.6005700826644897
12.188963890075684,2.6348745822906494,0.6995479464530945,0.5602995157241821
12.284104347229004,2.711793899536133,0.8046072721481323,0.6287087798118591
13.077046394348145,2.9124460220336914,0.9385758638381958,0.711370050907135
13.820133209228516,3.31697678565979,1.0175557136535645,0.8120201826095581
13.65422534942627,3.1800124645233154,0.9769920110702515,0.7956886887550354
12.957744598388672,2.487924337387085,0.8821972608566284,0.641306459903717
12.643951416015625,2.7099525928497314,0.9117122292518616,0.6537100672721863
12.726831436157227,2.8578298091888428,0.8853804469108582,0.6457152366638184
13.194001197814941,2.9612152576446533,0.8237516283988953,0.6090893745422363
13.415631294250488,3.1984524726867676,0.9088371396064758,0.654149055480957
13.280747413635254,3.2069449424743652,0.9531262516975403,0.6813012361526489
13.26408863067627,3.22766375541687,0.9534238576889038,0.7248102426528931
13.272591590881348,3.1155354976654053,0.9506397247314453,0.7388622164726257
13.431375503540039,3.048119068145752,0.9268317222595215,0.7451978325843811
13.475552558898926,3.0657646656036377,0.9323117136955261,0.7165294289588928
13.367661476135254,2.9944396018981934,0.9324429631233215,0.6200921535491943
13.318395614624023,2.8968262672424316,0.867485523223877,0.5954858064651489
13.253193855285645,2.8325822353363037,0.8491148948669434,0.6669980883598328
13.340034484863281,2.964291572570801,0.8816416263580322,0.7285798192024231
13.527252197265625,3.2197651863098145,0.8824564814567566,0.7276855707168579
